#session_id	session_type	unit	ecephys_structure_acronym	stimulus	stimulus_blocks	block_durations	rec_len	firing_rates	ret_msg
715093703	brain_observatory_1.1	950911932	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.29,600.19	7.76,8.23	SUCCESS
715093703	brain_observatory_1.1	950911986	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.47,599.28	3.76,3.17	SUCCESS
715093703	brain_observatory_1.1	950912226	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.39,600.24	8.54,8.22	SUCCESS
715093703	brain_observatory_1.1	950912214	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.10,599.89	3.62,7.12	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950912190	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.10,600.13	2.60,6.27	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950912164	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.25,600.01	8.47,8.64	SUCCESS
715093703	brain_observatory_1.1	950912283	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.46,600.45	14.98,11.46	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950912293	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.43,600.42	14.11,14.50	SUCCESS
715093703	brain_observatory_1.1	950912326	VISam	natural_movie_three	3.0,6.0	600.54,600.50	600.09,600.15	3.86,9.43	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950912396	VISam	natural_movie_three	3.0,6.0	600.54,600.50	597.34,595.00	2.50,2.86	SUCCESS
715093703	brain_observatory_1.1	950912417	VISam	natural_movie_three	3.0,6.0	600.54,600.50	598.59,599.95	1.77,2.46	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950912473	VISam	natural_movie_three	3.0,6.0	600.54,600.50	599.15,599.26	1.28,1.16	SUCCESS
715093703	brain_observatory_1.1	950912511	VISam	natural_movie_three	3.0,6.0	600.54,600.50	599.36,599.18	1.30,1.09	SUCCESS
715093703	brain_observatory_1.1	950913000	VISam	natural_movie_three	3.0,6.0	600.54,600.50	593.72,597.82	1.53,1.60	SUCCESS
715093703	brain_observatory_1.1	950912591	VISam	natural_movie_three	3.0,6.0	600.54,600.50	592.13,598.87	0.62,0.41	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950918280	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	598.75,600.35	11.49,11.08	SUCCESS
715093703	brain_observatory_1.1	950918175	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	600.33,600.30	7.36,6.83	SUCCESS
715093703	brain_observatory_1.1	950918344	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	598.16,600.19	4.09,3.72	SUCCESS
715093703	brain_observatory_1.1	950918381	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	600.36,600.31	9.16,8.54	SUCCESS
715093703	brain_observatory_1.1	950918695	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	587.75,596.50	1.15,1.17	SUCCESS
715093703	brain_observatory_1.1	950918745	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	599.63,599.82	2.92,4.44	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950918846	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	599.28,599.74	2.17,2.61	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950918902	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	599.88,600.03	3.42,3.73	SUCCESS
715093703	brain_observatory_1.1	950918821	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	595.43,596.53	1.69,1.49	SUCCESS
715093703	brain_observatory_1.1	950918955	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	600.51,600.42	26.08,21.92	SUCCESS
715093703	brain_observatory_1.1	950919212	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	600.29,600.34	8.15,8.90	SUCCESS
715093703	brain_observatory_1.1	950919154	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	600.36,600.34	7.53,8.10	SUCCESS
715093703	brain_observatory_1.1	950919120	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	600.42,600.11	8.09,1.69	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950919748	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	587.47,591.30	0.58,0.58	SUCCESS
715093703	brain_observatory_1.1	950919993	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	595.88,598.70	0.40,0.29	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950919921	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	599.27,599.39	4.55,3.68	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950919863	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	594.56,599.26	1.42,1.34	SUCCESS
715093703	brain_observatory_1.1	950920151	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	597.17,599.20	1.32,0.98	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950920092	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	596.85,599.66	3.85,4.31	SUCCESS
715093703	brain_observatory_1.1	950920017	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	591.24,595.33	0.61,0.65	SUCCESS
715093703	brain_observatory_1.1	950920309	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	600.35,599.85	20.80,22.53	SUCCESS
715093703	brain_observatory_1.1	950920290	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	600.36,600.20	19.43,20.90	SUCCESS
715093703	brain_observatory_1.1	950920511	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	588.17,576.40	0.03,0.05	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950920434	VISpm	natural_movie_three	3.0,6.0	600.54,600.50	590.58,591.45	0.20,0.12	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950934843	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.02,599.06	11.34,7.46	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950934728	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.38,599.98	18.25,17.72	SUCCESS
715093703	brain_observatory_1.1	950934971	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.65,600.27	16.28,10.97	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950934992	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.31,600.40	11.05,8.91	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950941494	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.51,600.47	18.50,17.73	SUCCESS
715093703	brain_observatory_1.1	950935165	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.40,600.49	15.96,10.45	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950935285	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.51,600.45	34.57,32.68	SUCCESS
715093703	brain_observatory_1.1	950935269	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.48,600.46	16.83,18.12	SUCCESS
715093703	brain_observatory_1.1	950935499	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.38,599.12	10.60,7.03	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950935610	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.45,600.43	13.98,13.88	SUCCESS
715093703	brain_observatory_1.1	950935658	LGd	natural_movie_three	3.0,6.0	600.54,600.50	595.76,600.27	2.39,2.19	SUCCESS
715093703	brain_observatory_1.1	950935755	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.51,600.49	75.79,68.25	SUCCESS
715093703	brain_observatory_1.1	950936025	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.34,600.26	18.25,18.68	SUCCESS
715093703	brain_observatory_1.1	950936008	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.46,600.31	19.02,17.46	SUCCESS
715093703	brain_observatory_1.1	950935975	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.45,600.42	8.08,7.07	SUCCESS
715093703	brain_observatory_1.1	950936093	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.31,600.38	18.35,15.22	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950936272	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.93,599.07	7.64,6.84	SUCCESS
715093703	brain_observatory_1.1	950936224	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.48,600.24	19.15,15.87	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950936177	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.33,600.34	20.37,18.89	SUCCESS
715093703	brain_observatory_1.1	950936194	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.07,600.17	13.63,16.05	SUCCESS
715093703	brain_observatory_1.1	950936162	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.29,600.13	11.25,10.17	SUCCESS
715093703	brain_observatory_1.1	950936292	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.25,600.47	15.58,18.05	SUCCESS
715093703	brain_observatory_1.1	950936345	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.83,600.08	24.17,17.53	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950936326	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.26,600.12	23.85,21.55	SUCCESS
715093703	brain_observatory_1.1	950936412	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.24,600.32	22.04,21.34	SUCCESS
715093703	brain_observatory_1.1	950936465	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.13,600.45	22.46,18.42	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950939257	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.48,600.45	14.54,20.42	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950939347	VISl	natural_movie_three	3.0,6.0	600.54,600.50	594.15,598.11	8.41,6.99	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950942974	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.27,598.37	3.04,3.91	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950939479	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.01,600.24	5.80,8.18	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950939523	VISl	natural_movie_three	3.0,6.0	600.54,600.50	593.78,600.00	5.45,5.30	SUCCESS
715093703	brain_observatory_1.1	950939678	VISl	natural_movie_three	3.0,6.0	600.54,600.50	598.87,599.91	6.94,9.60	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950939641	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.20,600.27	3.64,4.60	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950942129	VISl	natural_movie_three	3.0,6.0	600.54,600.50	589.09,498.67	0.08,0.02	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940001	VISl	natural_movie_three	3.0,6.0	600.54,600.50	599.31,600.04	14.31,13.74	SUCCESS
715093703	brain_observatory_1.1	950939945	VISl	natural_movie_three	3.0,6.0	600.54,600.50	593.79,589.67	1.04,1.13	SUCCESS
715093703	brain_observatory_1.1	950940104	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.01,600.37	7.83,10.42	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940040	VISl	natural_movie_three	3.0,6.0	600.54,600.50	593.15,592.29	0.41,1.14	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940023	VISl	natural_movie_three	3.0,6.0	600.54,600.50	597.84,599.77	4.91,5.56	SUCCESS
715093703	brain_observatory_1.1	950940237	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.47,600.41	24.29,22.09	SUCCESS
715093703	brain_observatory_1.1	950942155	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.42,600.42	12.55,13.43	SUCCESS
715093703	brain_observatory_1.1	950940185	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.39,600.49	13.83,12.98	SUCCESS
715093703	brain_observatory_1.1	950940171	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.40,600.43	10.27,11.71	SUCCESS
715093703	brain_observatory_1.1	950940311	VISl	natural_movie_three	3.0,6.0	600.54,600.50	591.06,592.30	0.14,0.38	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940453	VISl	natural_movie_three	3.0,6.0	600.54,600.50	599.58,599.66	8.14,2.58	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940437	VISl	natural_movie_three	3.0,6.0	600.54,600.50	587.92,587.66	0.56,0.58	SUCCESS
715093703	brain_observatory_1.1	950940562	VISl	natural_movie_three	3.0,6.0	600.54,600.50	597.14,597.11	0.72,0.69	SUCCESS
715093703	brain_observatory_1.1	950940545	VISl	natural_movie_three	3.0,6.0	600.54,600.50	593.79,600.03	1.18,1.63	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940526	VISl	natural_movie_three	3.0,6.0	600.54,600.50	599.95,599.93	3.05,2.92	SUCCESS
715093703	brain_observatory_1.1	950940688	VISl	natural_movie_three	3.0,6.0	600.54,600.50	595.83,593.52	2.05,1.18	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940671	VISl	natural_movie_three	3.0,6.0	600.54,600.50	593.06,598.76	0.78,0.97	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940718	VISl	natural_movie_three	3.0,6.0	600.54,600.50	593.68,598.39	1.22,1.24	SUCCESS
715093703	brain_observatory_1.1	950942304	VISl	natural_movie_three	3.0,6.0	600.54,600.50	587.03,584.83	0.44,0.17	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950943082	VISl	natural_movie_three	3.0,6.0	600.54,600.50	587.10,597.75	0.16,0.20	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950940859	VISl	natural_movie_three	3.0,6.0	600.54,600.50	590.47,597.47	2.38,2.74	SUCCESS
715093703	brain_observatory_1.1	950941060	VISl	natural_movie_three	3.0,6.0	600.54,600.50	596.83,598.77	0.68,0.75	SUCCESS
715093703	brain_observatory_1.1	950941256	VISl	natural_movie_three	3.0,6.0	600.54,600.50	600.47,600.34	11.71,10.61	SUCCESS
715093703	brain_observatory_1.1	950945295	LP	natural_movie_three	3.0,6.0	600.54,600.50	599.70,600.37	19.05,17.50	SUCCESS
715093703	brain_observatory_1.1	950945314	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.43,599.93	13.13,11.70	SUCCESS
715093703	brain_observatory_1.1	950945554	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.36,600.43	14.51,13.44	SUCCESS
715093703	brain_observatory_1.1	950945518	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.47,600.38	18.74,18.06	SUCCESS
715093703	brain_observatory_1.1	950945467	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.45,600.31	15.64,13.96	SUCCESS
715093703	brain_observatory_1.1	950945625	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.44,599.76	11.79,11.08	SUCCESS
715093703	brain_observatory_1.1	950945588	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.44,600.34	9.26,7.32	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950945660	LP	natural_movie_three	3.0,6.0	600.54,600.50	599.92,596.09	8.20,7.38	SUCCESS
715093703	brain_observatory_1.1	950945783	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.52,600.38	21.74,18.43	SUCCESS
715093703	brain_observatory_1.1	950945768	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.48,600.36	14.25,13.54	SUCCESS
715093703	brain_observatory_1.1	950946048	LP	natural_movie_three	3.0,6.0	600.54,600.50	599.69,551.27	1.80,0.10	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950946022	LP	natural_movie_three	3.0,6.0	600.54,600.50	598.70,598.93	1.16,6.63	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950946003	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.19,600.41	12.03,12.99	SUCCESS
715093703	brain_observatory_1.1	950945986	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.43,600.46	18.83,15.72	SUCCESS
715093703	brain_observatory_1.1	950946192	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.41,600.40	14.80,14.56	SUCCESS
715093703	brain_observatory_1.1	950946155	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.46,600.25	22.70,21.03	SUCCESS
715093703	brain_observatory_1.1	950946228	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.37,600.27	12.54,14.95	SUCCESS
715093703	brain_observatory_1.1	950946310	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.24,600.35	7.96,6.77	SUCCESS
715093703	brain_observatory_1.1	950946176	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.10,600.49	14.78,13.99	SUCCESS
715093703	brain_observatory_1.1	950946376	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.52,600.40	19.10,20.27	SUCCESS
715093703	brain_observatory_1.1	950946437	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.33,600.28	18.30,18.14	SUCCESS
715093703	brain_observatory_1.1	950946497	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.46,600.44	19.10,13.95	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950946673	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.44,600.45	18.30,18.89	SUCCESS
715093703	brain_observatory_1.1	950946658	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.20,600.31	17.01,14.29	SUCCESS
715093703	brain_observatory_1.1	950946641	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.42,600.47	17.81,15.65	SUCCESS
715093703	brain_observatory_1.1	950946741	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.09,600.43	11.89,13.75	SUCCESS
715093703	brain_observatory_1.1	950947224	LP	natural_movie_three	3.0,6.0	600.54,600.50	599.43,600.48	19.23,20.64	SUCCESS
715093703	brain_observatory_1.1	950947211	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.43,600.39	19.70,19.73	SUCCESS
715093703	brain_observatory_1.1	950947271	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.33,600.49	14.71,16.21	SUCCESS
715093703	brain_observatory_1.1	950947368	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.28,600.47	9.55,9.79	SUCCESS
715093703	brain_observatory_1.1	950947555	LP	natural_movie_three	3.0,6.0	600.54,600.50	598.09,600.10	3.59,5.35	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950947665	LP	natural_movie_three	3.0,6.0	600.54,600.50	599.82,600.15	5.07,8.39	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950947647	LP	natural_movie_three	3.0,6.0	600.54,600.50	600.49,600.42	24.91,27.35	SUCCESS
715093703	brain_observatory_1.1	950947798	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.43,600.47	9.31,30.64	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950947778	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.15,600.32	8.53,11.28	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950952881	LGd	natural_movie_three	3.0,6.0	600.54,600.50	592.43,599.40	2.70,4.12	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950947868	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.44,600.45	4.98,11.02	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950947849	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.71,598.75	1.87,4.14	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950948009	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.21,600.47	5.20,10.86	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950948063	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.49,600.45	12.84,13.73	SUCCESS
715093703	brain_observatory_1.1	950948026	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.22,597.24	2.37,4.55	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950948174	LGd	natural_movie_three	3.0,6.0	600.54,600.50	597.42,599.29	5.37,3.57	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950948139	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.45,600.45	20.90,21.14	SUCCESS
715093703	brain_observatory_1.1	950948281	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.81,599.94	5.63,6.44	SUCCESS
715093703	brain_observatory_1.1	950948246	LGd	natural_movie_three	3.0,6.0	600.54,600.50	592.00,598.56	0.93,3.11	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950948210	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.37,600.47	9.45,8.77	SUCCESS
715093703	brain_observatory_1.1	950948371	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.49,600.47	16.79,19.97	SUCCESS
715093703	brain_observatory_1.1	950948306	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.49,600.12	12.13,12.78	SUCCESS
715093703	brain_observatory_1.1	950948414	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.36,600.28	12.27,12.64	SUCCESS
715093703	brain_observatory_1.1	950948564	LGd	natural_movie_three	3.0,6.0	600.54,600.50	598.02,600.14	3.19,3.42	SUCCESS
715093703	brain_observatory_1.1	950948547	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.41,600.24	4.21,6.20	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950948527	LGd	natural_movie_three	3.0,6.0	600.54,600.50	597.86,599.01	2.72,2.67	SUCCESS
715093703	brain_observatory_1.1	950948488	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.44,600.38	3.46,6.05	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950948744	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.89,600.46	15.19,11.08	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950948716	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.30,600.27	8.44,9.35	SUCCESS
715093703	brain_observatory_1.1	950948778	LGd	natural_movie_three	3.0,6.0	600.54,600.50	598.34,598.52	10.50,11.67	SUCCESS
715093703	brain_observatory_1.1	950948881	LGd	natural_movie_three	3.0,6.0	600.54,600.50	600.20,600.27	11.81,11.35	SUCCESS
715093703	brain_observatory_1.1	950948867	LGd	natural_movie_three	3.0,6.0	600.54,600.50	599.73,600.00	12.92,12.46	SUCCESS
715093703	brain_observatory_1.1	950950919	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	599.11,600.36	12.64,10.03	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950953187	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	593.50,596.18	0.69,1.23	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950951364	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.45,600.45	43.33,43.18	SUCCESS
715093703	brain_observatory_1.1	950951636	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	588.71,595.29	0.37,0.42	SUCCESS
715093703	brain_observatory_1.1	950951678	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.38,600.01	12.78,12.18	SUCCESS
715093703	brain_observatory_1.1	950951840	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	596.57,593.81	3.64,2.33	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950951891	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	593.89,600.00	1.88,3.57	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950951879	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.44,599.36	21.73,9.38	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950951950	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	594.51,592.60	2.28,1.26	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950951940	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.29,600.27	1.69,2.34	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950952002	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	595.80,593.51	0.66,0.70	SUCCESS
715093703	brain_observatory_1.1	950952386	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	595.86,597.80	1.79,1.34	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950952336	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.00,600.03	2.14,2.94	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950952241	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	553.33,582.83	0.07,0.04	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950955414	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.46,600.43	13.81,12.59	SUCCESS
715093703	brain_observatory_1.1	950955543	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	599.30,597.89	5.60,4.10	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950955626	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	572.76,565.69	0.08,0.09	SUCCESS
715093703	brain_observatory_1.1	950955784	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.01,600.00	3.37,3.41	SUCCESS
715093703	brain_observatory_1.1	950957270	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.32,600.19	2.44,2.83	SUCCESS
715093703	brain_observatory_1.1	950955897	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	599.05,599.94	3.59,3.73	SUCCESS
715093703	brain_observatory_1.1	950955974	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	583.88,585.17	0.31,0.63	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950955951	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	589.42,594.72	0.70,0.40	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950955940	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	571.04,591.54	0.20,0.76	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950956019	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.44,600.34	6.27,6.33	SUCCESS
715093703	brain_observatory_1.1	950956030	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.16,600.41	9.27,11.62	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950956399	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	592.97,535.69	0.69,0.52	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950956205	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	597.23,594.88	1.30,0.99	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950956148	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	600.51,600.47	11.07,12.78	SUCCESS
715093703	brain_observatory_1.1	950956259	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	599.66,598.97	2.58,3.02	SUCCESS
715093703	brain_observatory_1.1	950956336	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	599.38,598.03	2.37,2.38	SUCCESS
715093703	brain_observatory_1.1	950956413	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	593.94,598.14	3.00,2.49	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950956386	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	599.93,598.76	2.21,1.68	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950956435	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	597.87,596.83	0.96,0.98	SUCCESS
715093703	brain_observatory_1.1	950956541	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	599.86,598.23	2.64,2.19	ERR_NON_STATIONARY
715093703	brain_observatory_1.1	950956527	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	596.58,600.04	3.03,3.26	SUCCESS
715093703	brain_observatory_1.1	950956504	VISrl	natural_movie_three	3.0,6.0	600.54,600.50	597.85,597.92	5.42,4.73	SUCCESS
