#session_id	session_type	unit	ecephys_structure_acronym	stimulus	stimulus_blocks	block_durations	rec_len	firing_rates	ret_msg
766640955	functional_connectivity	950930027	VISp	natural_movie_one_more_repeats	8.0	900.75	900.7	18.12	SUCCESS
766640955	functional_connectivity	950931566	VISp	natural_movie_one_more_repeats	3.0	900.75	900.69	16.37	SUCCESS
766640955	functional_connectivity	950931566	VISp	natural_movie_one_more_repeats	8.0	900.75	900.7	18.28	SUCCESS
766640955	functional_connectivity	950931592	VISp	natural_movie_one_more_repeats	3.0	900.75	896.21	2.38	SUCCESS
766640955	functional_connectivity	950931592	VISp	natural_movie_one_more_repeats	8.0	900.75	899.78	1.39	SUCCESS
766640955	functional_connectivity	950930110	VISp	natural_movie_one_more_repeats	3.0	900.75	899.66	2.2	SUCCESS
766640955	functional_connectivity	950930110	VISp	natural_movie_one_more_repeats	8.0	900.75	899.28	1.45	SUCCESS
766640955	functional_connectivity	950931606	VISp	natural_movie_one_more_repeats	3.0	900.75	898.8	1.05	SUCCESS
766640955	functional_connectivity	950931606	VISp	natural_movie_one_more_repeats	8.0	900.75	899.61	1.7	SUCCESS
766640955	functional_connectivity	950930198	VISp	natural_movie_one_more_repeats	3.0	900.75	894.65	0.84	SUCCESS
766640955	functional_connectivity	950930198	VISp	natural_movie_one_more_repeats	8.0	900.75	900.45	1.62	SUCCESS
766640955	functional_connectivity	950930154	VISp	natural_movie_one_more_repeats	3.0	900.75	900.54	4.52	SUCCESS
766640955	functional_connectivity	950930154	VISp	natural_movie_one_more_repeats	8.0	900.75	900.71	7.09	SUCCESS
766640955	functional_connectivity	950930303	VISp	natural_movie_one_more_repeats	3.0	900.75	900.69	18.56	SUCCESS
766640955	functional_connectivity	950930303	VISp	natural_movie_one_more_repeats	8.0	900.75	900.5	26.63	SUCCESS
766640955	functional_connectivity	950930497	VISp	natural_movie_one_more_repeats	3.0	900.75	880.15	0.4	SUCCESS
766640955	functional_connectivity	950930497	VISp	natural_movie_one_more_repeats	8.0	900.75	897.71	0.88	SUCCESS
766640955	functional_connectivity	950931618	VISp	natural_movie_one_more_repeats	3.0	900.75	875.71	0.18	SUCCESS
766640955	functional_connectivity	950931618	VISp	natural_movie_one_more_repeats	8.0	900.75	888.28	0.13	SUCCESS
766640955	functional_connectivity	950930793	VISp	natural_movie_one_more_repeats	3.0	900.75	900.68	13.22	SUCCESS
766640955	functional_connectivity	950930793	VISp	natural_movie_one_more_repeats	8.0	900.75	900.69	14.84	SUCCESS
766640955	functional_connectivity	950930977	VISp	natural_movie_one_more_repeats	3.0	900.75	892.76	0.89	SUCCESS
766640955	functional_connectivity	950930977	VISp	natural_movie_one_more_repeats	8.0	900.75	877.34	0.33	SUCCESS
